customer_id,restaurant_id,customer_name,restaurant_name,rating,cuisine,visit_date
479,16,Customer 479,Crepe Corner,5,Japanese,2023-08-03
892,26,Customer 892,Rustic Retreat,4,American,2023-05-31
520,30,Customer 520,Pepper Mill,4,French,2023-03-19
626,18,Customer 626,Pizza Planet,3,Mexican,2023-11-11
400,38,Customer 400,Amber Waves,5,Greek,2023-08-19
814,14,Customer 814,Pho Fever,3,Indian,2023-11-02
62,32,Customer 62,Maple & Main,5,Greek,2023-07-31
613,10,Customer 613,Taco Town,4,Chinese,2023-02-04
84,33,Customer 84,Taste of Tuscany,3,Indian,2023-11-07
141,38,Customer 141,Amber Waves,5,Chinese,2023-05-07
945,15,Customer 945,Noodle Nirvana,3,Japanese,2023-11-10
343,25,Customer 343,Blue Lagoon,5,Italian,2023-11-09
35,17,Customer 35,Kebab Kingdom,3,Mexican,2023-03-15
742,19,Customer 742,Waffle World,3,Greek,2023-03-12
199,8,Customer 199,Curry House,5,Mexican,2023-01-11
882,4,Customer 882,Le Gourmet,4,French,2023-02-19
551,31,Customer 551,The Olive Branch,3,Japanese,2023-02-25
371,45,Customer 371,The Golden Plate,5,Indian,2023-05-14
759,1,Customer 759,Sakura Sushi,4,Chinese,2023-08-05
672,8,Customer 672,Curry House,3,Italian,2023-10-30
347,27,Customer 347,Elegant Eatery,5,French,2023-03-19
57,4,Customer 57,Le Gourmet,3,Chinese,2023-08-26
97,27,Customer 97,Elegant Eatery,3,French,2023-09-07
664,22,Customer 664,Savory Spoon,5,American,2023-09-01
551,48,Customer 551,Fusion Flavors,4,Japanese,2023-07-14
963,5,Customer 963,El Rancho,3,Japanese,2023-06-13
210,37,Customer 210,Velvet Table,5,French,2023-11-18
105,49,Customer 105,Timeless Taste,5,Greek,2023-10-11
270,13,Customer 270,BBQ Haven,3,French,2023-08-27
378,31,Customer 378,The Olive Branch,3,Italian,2023-03-16
626,22,Customer 626,Savory Spoon,4,Greek,2023-06-30
805,35,Customer 805,Bamboo Garden,4,French,2023-08-01
521,5,Customer 521,El Rancho,3,Chinese,2023-05-26
488,31,Customer 488,The Olive Branch,5,Japanese,2023-03-04
371,7,Customer 371,Dragonfly Diner,3,Mexican,2023-08-12
251,18,Customer 251,Pizza Planet,5,Chinese,2023-03-12
989,12,Customer 989,Spicy Garden,5,Chinese,2023-12-02
497,22,Customer 497,Savory Spoon,5,Mexican,2023-01-31
762,6,Customer 762,The Hungry Chef,3,Japanese,2023-03-10
146,14,Customer 146,Pho Fever,4,Mexican,2023-09-07
141,4,Customer 141,Le Gourmet,3,Indian,2023-12-06
710,32,Customer 710,Maple & Main,4,Greek,2023-08-19
326,49,Customer 326,Timeless Taste,3,Italian,2023-08-04
325,42,Customer 325,Crimson Table,3,French,2023-07-25
160,41,Customer 160,Midtown Diner,5,Mexican,2023-08-11
964,26,Customer 964,Rustic Retreat,5,Japanese,2023-06-21
470,18,Customer 470,Pizza Planet,5,Chinese,2023-04-20
293,43,Customer 293,Mystic Curry,4,Mexican,2023-03-01
291,12,Customer 291,Spicy Garden,3,French,2023-03-06
694,31,Customer 694,The Olive Branch,3,Mexican,2023-11-21
474,2,Customer 474,Golden Dragon,4,Greek,2023-05-25
880,45,Customer 880,The Golden Plate,5,Italian,2023-08-27
720,7,Customer 720,Dragonfly Diner,3,Chinese,2023-01-30
220,37,Customer 220,Velvet Table,3,Japanese,2023-04-02
816,23,Customer 816,Grill Master,3,Mexican,2023-01-27
904,26,Customer 904,Rustic Retreat,3,Italian,2023-08-22
205,16,Customer 205,Crepe Corner,4,Italian,2023-08-21
947,37,Customer 947,Velvet Table,5,French,2023-08-09
521,10,Customer 521,Taco Town,3,American,2023-01-19
402,46,Customer 402,Chili Haven,3,Italian,2023-08-31
294,38,Customer 294,Amber Waves,5,French,2023-02-08
35,10,Customer 35,Taco Town,5,Japanese,2023-12-13
11,10,Customer 11,Taco Town,3,French,2023-02-14
888,1,Customer 888,Sakura Sushi,5,Indian,2023-11-13
160,1,Customer 160,Sakura Sushi,5,Japanese,2023-06-18
78,17,Customer 78,Kebab Kingdom,3,Mexican,2023-11-05
32,23,Customer 32,Grill Master,5,Italian,2023-01-05
595,39,Customer 595,Starlight Café,4,Chinese,2023-03-20
614,41,Customer 614,Midtown Diner,3,Chinese,2023-07-05
906,45,Customer 906,The Golden Plate,4,Chinese,2023-03-26
189,36,Customer 189,Urban Grub,5,Italian,2023-01-28
100,1,Customer 100,Sakura Sushi,4,French,2023-07-31
968,37,Customer 968,Velvet Table,5,Italian,2023-09-24
385,26,Customer 385,Rustic Retreat,3,Italian,2023-09-15
619,47,Customer 619,Epicurean Delight,5,American,2023-02-26
566,43,Customer 566,Mystic Curry,5,French,2023-04-13
743,38,Customer 743,Amber Waves,3,Indian,2023-06-06
528,29,Customer 528,Fiesta Feast,3,Indian,2023-01-01
642,20,Customer 642,Harvest Table,5,Chinese,2023-09-27
518,21,Customer 518,Ocean's Delight,5,French,2023-08-04
50,28,Customer 50,Sunset Grill,5,French,2023-05-26
314,3,Customer 314,Pasta Palace,4,American,2023-11-01
138,45,Customer 138,The Golden Plate,3,American,2023-09-12
698,33,Customer 698,Taste of Tuscany,4,Indian,2023-10-02
921,37,Customer 921,Velvet Table,5,French,2023-05-28
663,30,Customer 663,Pepper Mill,5,Indian,2023-06-11
350,5,Customer 350,El Rancho,3,Indian,2023-05-20
494,11,Customer 494,Burger Barn,3,Indian,2023-12-18
468,29,Customer 468,Fiesta Feast,3,French,2023-06-20
671,49,Customer 671,Timeless Taste,5,Mexican,2023-06-25
606,48,Customer 606,Fusion Flavors,5,Mexican,2023-07-15
477,32,Customer 477,Maple & Main,5,Mexican,2023-12-01
688,18,Customer 688,Pizza Planet,5,American,2023-04-17
765,18,Customer 765,Pizza Planet,3,Indian,2023-11-07
18,42,Customer 18,Crimson Table,3,Indian,2023-03-05
792,11,Customer 792,Burger Barn,5,Mexican,2023-12-20
596,49,Customer 596,Timeless Taste,4,American,2023-01-16
42,49,Customer 42,Timeless Taste,3,Chinese,2023-09-17
64,38,Customer 64,Amber Waves,5,Italian,2023-10-07
72,14,Customer 72,Pho Fever,5,Chinese,2023-09-06
815,30,Customer 815,Pepper Mill,5,Japanese,2023-01-22
34,3,Customer 34,Pasta Palace,4,Greek,2023-12-12
55,49,Customer 55,Timeless Taste,4,French,2023-01-22
27,8,Customer 27,Curry House,5,Chinese,2023-06-01
544,48,Customer 544,Fusion Flavors,4,Mexican,2023-04-12
598,33,Customer 598,Taste of Tuscany,3,Greek,2023-05-31
225,27,Customer 225,Elegant Eatery,5,Chinese,2023-10-02
271,19,Customer 271,Waffle World,5,Indian,2023-04-12
631,22,Customer 631,Savory Spoon,3,Greek,2023-02-17
55,2,Customer 55,Golden Dragon,4,Indian,2023-09-27
546,19,Customer 546,Waffle World,3,Italian,2023-11-16
669,8,Customer 669,Curry House,3,Indian,2023-05-04
581,12,Customer 581,Spicy Garden,4,Italian,2023-05-17
886,10,Customer 886,Taco Town,4,American,2023-05-21
542,36,Customer 542,Urban Grub,5,French,2023-10-23
944,12,Customer 944,Spicy Garden,5,Greek,2023-08-13
954,6,Customer 954,The Hungry Chef,3,American,2023-06-23
700,16,Customer 700,Crepe Corner,5,Indian,2023-04-27
875,15,Customer 875,Noodle Nirvana,4,Japanese,2023-11-09
823,7,Customer 823,Dragonfly Diner,5,French,2023-03-04
249,48,Customer 249,Fusion Flavors,3,Indian,2023-12-25
334,38,Customer 334,Amber Waves,4,American,2023-06-29
219,27,Customer 219,Elegant Eatery,3,Italian,2023-12-21
745,45,Customer 745,The Golden Plate,5,Japanese,2023-05-14
578,39,Customer 578,Starlight Café,5,Italian,2023-05-23
542,40,Customer 542,Lavender Bistro,4,Italian,2023-10-24
594,19,Customer 594,Waffle World,4,Chinese,2023-11-30
761,16,Customer 761,Crepe Corner,5,Indian,2023-09-01
270,33,Customer 270,Taste of Tuscany,5,Greek,2023-08-21
943,23,Customer 943,Grill Master,3,Italian,2023-08-28
657,4,Customer 657,Le Gourmet,3,Greek,2023-10-15
584,9,Customer 584,Mama's Kitchen,4,Italian,2023-04-20
836,13,Customer 836,BBQ Haven,3,Italian,2023-11-28
209,19,Customer 209,Waffle World,4,Chinese,2023-12-05
885,18,Customer 885,Pizza Planet,4,American,2023-02-23
895,20,Customer 895,Harvest Table,3,Japanese,2023-12-03
957,33,Customer 957,Taste of Tuscany,3,Greek,2023-05-10
42,19,Customer 42,Waffle World,3,Italian,2023-03-05
574,43,Customer 574,Mystic Curry,5,Greek,2023-05-27
238,19,Customer 238,Waffle World,3,Greek,2023-05-27
546,21,Customer 546,Ocean's Delight,3,Japanese,2023-01-03
157,31,Customer 157,The Olive Branch,3,Japanese,2023-05-29
330,12,Customer 330,Spicy Garden,3,French,2023-12-02
419,30,Customer 419,Pepper Mill,3,American,2023-09-29
913,44,Customer 913,Coastal Breeze,5,Chinese,2023-10-22
246,22,Customer 246,Savory Spoon,5,Mexican,2023-04-22
291,38,Customer 291,Amber Waves,4,American,2023-04-04
22,21,Customer 22,Ocean's Delight,3,American,2023-08-07
13,50,Customer 13,La Belle Cuisine,5,Indian,2023-12-01
30,18,Customer 30,Pizza Planet,5,American,2023-01-03
989,19,Customer 989,Waffle World,5,Mexican,2023-11-17
362,24,Customer 362,Garden Bistro,5,Japanese,2023-06-25
861,24,Customer 861,Garden Bistro,3,Indian,2023-05-23
119,13,Customer 119,BBQ Haven,5,Mexican,2023-11-15
320,3,Customer 320,Pasta Palace,3,Mexican,2023-08-11
312,27,Customer 312,Elegant Eatery,4,Chinese,2023-05-15
284,1,Customer 284,Sakura Sushi,4,Greek,2023-03-13
725,37,Customer 725,Velvet Table,5,American,2023-06-19
483,33,Customer 483,Taste of Tuscany,4,Japanese,2023-03-22
55,22,Customer 55,Savory Spoon,4,Mexican,2023-03-11
78,39,Customer 78,Starlight Café,4,Indian,2023-11-07
726,44,Customer 726,Coastal Breeze,4,Italian,2023-07-22
157,4,Customer 157,Le Gourmet,4,Italian,2023-01-09
414,18,Customer 414,Pizza Planet,5,Greek,2023-01-11
692,11,Customer 692,Burger Barn,5,Italian,2023-08-05
261,10,Customer 261,Taco Town,3,Italian,2023-09-26
175,50,Customer 175,La Belle Cuisine,5,Japanese,2023-07-03
569,46,Customer 569,Chili Haven,5,Italian,2023-08-10
635,3,Customer 635,Pasta Palace,5,American,2023-08-31
445,25,Customer 445,Blue Lagoon,4,Chinese,2023-08-15
562,23,Customer 562,Grill Master,4,Mexican,2023-05-03
690,16,Customer 690,Crepe Corner,4,French,2023-04-11
365,10,Customer 365,Taco Town,5,French,2023-10-11
143,28,Customer 143,Sunset Grill,5,Greek,2023-05-19
329,7,Customer 329,Dragonfly Diner,3,Indian,2023-12-17
884,1,Customer 884,Sakura Sushi,3,French,2023-07-16
893,45,Customer 893,The Golden Plate,3,Chinese,2023-12-04
700,31,Customer 700,The Olive Branch,3,Italian,2023-06-06
47,49,Customer 47,Timeless Taste,3,Indian,2023-12-13
762,27,Customer 762,Elegant Eatery,3,Chinese,2023-11-22
714,1,Customer 714,Sakura Sushi,4,Greek,2023-04-13
924,44,Customer 924,Coastal Breeze,4,Indian,2023-02-14
564,36,Customer 564,Urban Grub,3,Japanese,2023-07-17
92,24,Customer 92,Garden Bistro,4,Italian,2023-07-11
875,15,Customer 875,Noodle Nirvana,5,Italian,2023-03-07
403,50,Customer 403,La Belle Cuisine,3,Indian,2023-12-25
715,50,Customer 715,La Belle Cuisine,4,American,2023-10-30
653,12,Customer 653,Spicy Garden,3,Chinese,2023-03-04
752,31,Customer 752,The Olive Branch,5,Italian,2023-06-04
379,24,Customer 379,Garden Bistro,4,Japanese,2023-07-21
726,38,Customer 726,Amber Waves,3,Japanese,2023-02-17
701,18,Customer 701,Pizza Planet,4,Mexican,2023-11-22
251,27,Customer 251,Elegant Eatery,4,Mexican,2023-12-30
325,49,Customer 325,Timeless Taste,4,Greek,2023-11-24
699,23,Customer 699,Grill Master,5,American,2023-07-18
635,3,Customer 635,Pasta Palace,3,Chinese,2023-01-13
724,19,Customer 724,Waffle World,3,French,2023-01-18
384,24,Customer 384,Garden Bistro,3,Indian,2023-04-23
946,45,Customer 946,The Golden Plate,3,Mexican,2023-01-04
802,44,Customer 802,Coastal Breeze,5,Indian,2023-11-19
100,47,Customer 100,Epicurean Delight,4,French,2023-01-11
189,18,Customer 189,Pizza Planet,3,Indian,2023-11-21
741,26,Customer 741,Rustic Retreat,5,Italian,2023-01-02
149,45,Customer 149,The Golden Plate,5,Indian,2023-06-30
599,34,Customer 599,Royal Feast,3,Indian,2023-07-26
954,6,Customer 954,The Hungry Chef,5,American,2023-01-28
539,32,Customer 539,Maple & Main,5,Greek,2023-07-06
551,45,Customer 551,The Golden Plate,5,American,2023-12-10
413,17,Customer 413,Kebab Kingdom,3,Japanese,2023-08-07
797,33,Customer 797,Taste of Tuscany,5,Japanese,2023-07-14
502,36,Customer 502,Urban Grub,3,Mexican,2023-03-23
224,12,Customer 224,Spicy Garden,5,American,2023-11-17
949,1,Customer 949,Sakura Sushi,4,Greek,2023-04-02
363,35,Customer 363,Bamboo Garden,5,Indian,2023-05-01
523,19,Customer 523,Waffle World,5,Greek,2023-01-28
824,4,Customer 824,Le Gourmet,4,French,2023-11-13
291,35,Customer 291,Bamboo Garden,4,Chinese,2023-04-30
410,27,Customer 410,Elegant Eatery,3,Indian,2023-07-27
924,4,Customer 924,Le Gourmet,4,Greek,2023-11-13
202,24,Customer 202,Garden Bistro,5,Chinese,2023-04-11
843,40,Customer 843,Lavender Bistro,3,Chinese,2023-11-13
426,38,Customer 426,Amber Waves,4,American,2023-01-31
664,6,Customer 664,The Hungry Chef,3,Greek,2023-11-15
64,10,Customer 64,Taco Town,4,Indian,2023-09-14
109,11,Customer 109,Burger Barn,4,French,2023-03-27
646,38,Customer 646,Amber Waves,3,Japanese,2023-03-06
245,20,Customer 245,Harvest Table,3,Indian,2023-07-10
169,18,Customer 169,Pizza Planet,5,Chinese,2023-11-09
943,23,Customer 943,Grill Master,5,Greek,2023-06-27
12,17,Customer 12,Kebab Kingdom,4,French,2023-01-28
603,5,Customer 603,El Rancho,5,Greek,2023-11-24
827,40,Customer 827,Lavender Bistro,4,Chinese,2023-05-27
960,11,Customer 960,Burger Barn,4,American,2023-11-02
591,12,Customer 591,Spicy Garden,5,Italian,2023-02-22
164,35,Customer 164,Bamboo Garden,4,French,2023-10-14
562,47,Customer 562,Epicurean Delight,3,Indian,2023-09-11
253,36,Customer 253,Urban Grub,5,Japanese,2023-02-26
768,6,Customer 768,The Hungry Chef,3,Chinese,2023-11-10
602,14,Customer 602,Pho Fever,4,Indian,2023-02-14
939,40,Customer 939,Lavender Bistro,5,Indian,2023-10-02
703,38,Customer 703,Amber Waves,4,Greek,2023-05-02
134,4,Customer 134,Le Gourmet,5,Indian,2023-07-08
605,50,Customer 605,La Belle Cuisine,3,Indian,2023-03-20
539,50,Customer 539,La Belle Cuisine,5,Italian,2023-04-08
821,2,Customer 821,Golden Dragon,4,Mexican,2023-05-12
733,9,Customer 733,Mama's Kitchen,5,Chinese,2023-04-29
911,25,Customer 911,Blue Lagoon,3,French,2023-12-16
188,40,Customer 188,Lavender Bistro,3,American,2023-10-10
315,11,Customer 315,Burger Barn,4,Italian,2023-09-02
875,23,Customer 875,Grill Master,4,French,2023-05-30
465,31,Customer 465,The Olive Branch,3,Italian,2023-11-02
510,6,Customer 510,The Hungry Chef,4,French,2023-07-08
572,39,Customer 572,Starlight Café,4,Greek,2023-09-07
865,45,Customer 865,The Golden Plate,4,Mexican,2023-07-24
319,43,Customer 319,Mystic Curry,5,American,2023-07-25
825,1,Customer 825,Sakura Sushi,4,American,2023-10-30
382,32,Customer 382,Maple & Main,4,Mexican,2023-07-04
647,25,Customer 647,Blue Lagoon,4,Chinese,2023-01-13
202,10,Customer 202,Taco Town,3,Indian,2023-10-09
50,22,Customer 50,Savory Spoon,5,Italian,2023-07-26
201,42,Customer 201,Crimson Table,5,Chinese,2023-04-13
97,28,Customer 97,Sunset Grill,4,Italian,2023-09-15
339,3,Customer 339,Pasta Palace,3,Japanese,2023-03-04
936,34,Customer 936,Royal Feast,4,Indian,2023-09-12
478,46,Customer 478,Chili Haven,5,Greek,2023-11-29
662,28,Customer 662,Sunset Grill,5,French,2023-09-21
881,32,Customer 881,Maple & Main,4,Indian,2023-06-09
628,44,Customer 628,Coastal Breeze,3,American,2023-06-16
710,39,Customer 710,Starlight Café,4,Japanese,2023-08-15
762,4,Customer 762,Le Gourmet,3,American,2023-10-13
187,6,Customer 187,The Hungry Chef,4,Italian,2023-12-25
333,40,Customer 333,Lavender Bistro,5,Italian,2023-06-03
271,13,Customer 271,BBQ Haven,5,Chinese,2023-10-04
168,10,Customer 168,Taco Town,3,American,2023-01-08
153,4,Customer 153,Le Gourmet,3,Japanese,2023-10-22
312,3,Customer 312,Pasta Palace,5,Chinese,2023-10-07
924,49,Customer 924,Timeless Taste,3,American,2023-09-27
963,31,Customer 963,The Olive Branch,4,French,2023-05-23
760,49,Customer 760,Timeless Taste,4,Mexican,2023-07-28
427,26,Customer 427,Rustic Retreat,3,Greek,2023-10-03
934,37,Customer 934,Velvet Table,3,Greek,2023-06-13
61,47,Customer 61,Epicurean Delight,5,Indian,2023-08-19
682,26,Customer 682,Rustic Retreat,5,Indian,2023-10-28
798,43,Customer 798,Mystic Curry,5,Greek,2023-03-08
175,17,Customer 175,Kebab Kingdom,3,French,2023-09-29
100,14,Customer 100,Pho Fever,4,Greek,2023-03-25
186,7,Customer 186,Dragonfly Diner,3,French,2023-03-19
740,16,Customer 740,Crepe Corner,5,French,2023-07-28
554,31,Customer 554,The Olive Branch,5,Chinese,2023-05-15
207,16,Customer 207,Crepe Corner,3,French,2023-08-05
600,1,Customer 600,Sakura Sushi,4,Japanese,2023-10-20
332,2,Customer 332,Golden Dragon,4,French,2023-12-29
727,36,Customer 727,Urban Grub,5,Indian,2023-03-24
919,28,Customer 919,Sunset Grill,5,American,2023-06-30
625,46,Customer 625,Chili Haven,3,Greek,2023-08-16
912,38,Customer 912,Amber Waves,5,American,2023-11-13
511,8,Customer 511,Curry House,4,Indian,2023-12-27
18,19,Customer 18,Waffle World,3,Italian,2023-03-04
432,26,Customer 432,Rustic Retreat,5,Mexican,2023-01-24
843,15,Customer 843,Noodle Nirvana,4,Indian,2023-04-07
346,39,Customer 346,Starlight Café,4,French,2023-10-01
804,27,Customer 804,Elegant Eatery,5,Japanese,2023-10-18
42,12,Customer 42,Spicy Garden,4,Japanese,2023-02-09
567,11,Customer 567,Burger Barn,5,Mexican,2023-03-12
517,36,Customer 517,Urban Grub,5,Japanese,2023-05-24
977,48,Customer 977,Fusion Flavors,3,French,2023-08-30
970,8,Customer 970,Curry House,4,Italian,2023-07-27
599,36,Customer 599,Urban Grub,3,French,2023-10-05
680,44,Customer 680,Coastal Breeze,3,French,2023-04-22
126,19,Customer 126,Waffle World,4,Greek,2023-01-21
440,6,Customer 440,The Hungry Chef,4,French,2023-11-08
856,5,Customer 856,El Rancho,4,Indian,2023-02-03
800,41,Customer 800,Midtown Diner,3,Mexican,2023-03-20
183,49,Customer 183,Timeless Taste,4,Japanese,2023-05-03
421,40,Customer 421,Lavender Bistro,3,Greek,2023-11-10
541,19,Customer 541,Waffle World,4,Chinese,2023-12-15
460,28,Customer 460,Sunset Grill,5,Greek,2023-04-28
140,25,Customer 140,Blue Lagoon,4,Mexican,2023-07-28
324,33,Customer 324,Taste of Tuscany,5,Mexican,2023-02-21
274,35,Customer 274,Bamboo Garden,3,Chinese,2023-02-05
94,34,Customer 94,Royal Feast,4,Mexican,2023-06-04
13,1,Customer 13,Sakura Sushi,4,Chinese,2023-03-10
65,37,Customer 65,Velvet Table,3,Indian,2023-02-05
835,24,Customer 835,Garden Bistro,3,Chinese,2023-08-23
488,30,Customer 488,Pepper Mill,4,Japanese,2023-12-05
310,29,Customer 310,Fiesta Feast,4,French,2023-05-31
722,2,Customer 722,Golden Dragon,4,Mexican,2023-05-01
726,8,Customer 726,Curry House,5,Indian,2023-12-06
364,21,Customer 364,Ocean's Delight,5,Italian,2023-02-07
269,40,Customer 269,Lavender Bistro,5,Indian,2023-05-17
407,30,Customer 407,Pepper Mill,4,Italian,2023-08-14
191,5,Customer 191,El Rancho,4,Indian,2023-01-09
920,49,Customer 920,Timeless Taste,4,Chinese,2023-11-12
178,11,Customer 178,Burger Barn,3,Greek,2023-07-16
812,29,Customer 812,Fiesta Feast,3,Japanese,2023-07-24
706,15,Customer 706,Noodle Nirvana,4,Indian,2023-10-22
72,12,Customer 72,Spicy Garden,4,Japanese,2023-07-28
405,2,Customer 405,Golden Dragon,3,Indian,2023-06-22
594,38,Customer 594,Amber Waves,4,Indian,2023-01-25
907,28,Customer 907,Sunset Grill,3,Indian,2023-02-26
307,24,Customer 307,Garden Bistro,3,Greek,2023-04-15
325,26,Customer 325,Rustic Retreat,3,Japanese,2023-06-22
579,10,Customer 579,Taco Town,4,Mexican,2023-08-25
987,20,Customer 987,Harvest Table,5,Indian,2023-04-10
969,19,Customer 969,Waffle World,4,Chinese,2023-07-25
345,47,Customer 345,Epicurean Delight,5,Indian,2023-07-09
887,9,Customer 887,Mama's Kitchen,3,Italian,2023-04-12
761,48,Customer 761,Fusion Flavors,5,Chinese,2023-11-23
920,2,Customer 920,Golden Dragon,3,Chinese,2023-03-07
322,15,Customer 322,Noodle Nirvana,3,Greek,2023-01-03
385,41,Customer 385,Midtown Diner,3,Greek,2023-09-19
493,42,Customer 493,Crimson Table,4,French,2023-01-25
895,33,Customer 895,Taste of Tuscany,4,American,2023-05-15
165,30,Customer 165,Pepper Mill,3,Japanese,2023-10-24
153,36,Customer 153,Urban Grub,4,French,2023-12-03
322,44,Customer 322,Coastal Breeze,4,French,2023-03-03
529,22,Customer 529,Savory Spoon,4,Chinese,2023-03-31
681,50,Customer 681,La Belle Cuisine,5,American,2023-09-06
455,22,Customer 455,Savory Spoon,5,Indian,2023-11-28
247,26,Customer 247,Rustic Retreat,5,Greek,2023-05-30
691,49,Customer 691,Timeless Taste,3,French,2023-02-01
235,21,Customer 235,Ocean's Delight,5,Indian,2023-03-10
944,8,Customer 944,Curry House,3,Mexican,2023-03-12
602,22,Customer 602,Savory Spoon,5,American,2023-03-30
319,44,Customer 319,Coastal Breeze,4,French,2023-07-07
570,29,Customer 570,Fiesta Feast,4,French,2023-09-11
134,7,Customer 134,Dragonfly Diner,5,Italian,2023-11-19
